ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,MUNICIPIO,TI
degradacao,10,2020,Sentinel-1-2,PA,0.11,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.09,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.10,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.06,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.03,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.11,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.06,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.36,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.09,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.08,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,12,2020,Sentinel-1-2,PA,0.04,Bom Jesus do Tocantins,TI Mãe Maria
degradacao,10,2020,Sentinel-1-2,PA,0.03,Bom Jesus do Tocantins,TI Mãe Maria
degradacao,10,2020,Sentinel-1-2,PA,0.02,Bom Jesus do Tocantins,TI Mãe Maria
degradacao,11,2020,Sentinel-1-2,PA,0.02,Bom Jesus do Tocantins,TI Mãe Maria
degradacao,11,2020,Sentinel-1-2,PA,0.02,Bom Jesus do Tocantins,TI Mãe Maria
degradacao,11,2020,Sentinel-1-2,PA,0.03,Bom Jesus do Tocantins,TI Mãe Maria
degradacao,8,2010,Modis,RO,2.46,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2015,Modis,RO,1.60,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,PA,0.11,Paragominas,TI Alto Rio Guamá
degradacao,10,2010,Modis,RO,3.41,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,PA,0.08,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.03,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.03,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.01,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.20,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.08,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.14,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.01,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.01,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.01,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.01,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.01,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.07,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.05,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.09,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,1.67,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.81,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.01,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.03,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.04,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.05,Paragominas,TI Alto Rio Guamá
degradacao,9,2020,Sentinel-1-2,PA,0.03,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.06,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.15,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.08,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.90,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.04,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.08,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.14,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.09,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.01,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.01,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.03,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.01,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.97,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.41,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.44,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.02,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.01,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.18,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.25,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.04,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.03,Paragominas,TI Alto Rio Guamá
degradacao,10,2020,Sentinel-1-2,PA,0.04,Paragominas,TI Alto Rio Guamá
degradacao,11,2020,Sentinel-1-2,MT,0.03,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.26,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.89,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.05,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.07,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.05,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.03,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.03,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.08,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.11,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.05,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.04,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.42,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.04,Cocalinho,TI Wedezé
degradacao,9,2020,Sentinel-1-2,RO,0.55,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.03,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.09,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.04,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.03,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.05,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.42,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.06,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.09,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.03,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.06,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.04,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.01,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.42,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.07,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.04,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.06,Chupinguaia,TI Tubarão/Latundê
degradacao,10,2019,Sentinel-1-2,RO,0.02,Chupinguaia,TI Tubarão/Latundê
degradacao,10,2019,Sentinel-1-2,RO,0.02,Chupinguaia,TI Tubarão/Latundê
degradacao,10,2019,Sentinel-1-2,RO,0.01,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.23,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.11,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.06,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.09,Chupinguaia,TI Tubarão/Latundê
degradacao,4,2011,Modis,RO,10.53,Chupinguaia,TI Tubarão/Latundê
degradacao,11,2020,Sentinel-1-2,RO,0.27,Chupinguaia,TI Tubarão/Latundê
degradacao,11,2020,Sentinel-1-2,RO,1.19,Chupinguaia,TI Tubarão/Latundê
degradacao,11,2020,Sentinel-1-2,RO,0.25,Chupinguaia,TI Tubarão/Latundê
degradacao,10,2019,Sentinel-1-2,RO,0.05,Chupinguaia,TI Tubarão/Latundê
degradacao,4,2011,Modis,RO,0.33,Chupinguaia,TI Tubarão/Latundê
degradacao,4,2011,Modis,RO,0.91,Chupinguaia,TI Tubarão/Latundê
degradacao,4,2011,Modis,RO,0.11,Vilhena,TI Tubarão/Latundê
degradacao,4,2011,Modis,RO,0.22,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.06,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.14,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.28,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.01,Chupinguaia,TI Tubarão/Latundê
degradacao,11,2020,Sentinel-1-2,RO,0.72,Chupinguaia,TI Tubarão/Latundê
degradacao,10,2020,Sentinel-1-2,RO,0.13,Chupinguaia,TI Tubarão/Latundê
degradacao,10,2020,Sentinel-1-2,RO,0.07,Chupinguaia,TI Tubarão/Latundê
degradacao,10,2020,Sentinel-1-2,RO,0.04,Chupinguaia,TI Tubarão/Latundê
degradacao,12,2009,Modis,RO,0.16,Chupinguaia,TI Tubarão/Latundê
degradacao,10,2009,Modis,RO,1.25,Chupinguaia,TI Tubarão/Latundê
degradacao,12,2009,Modis,RO,1.30,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2015,Modis,RO,1.28,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.04,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.03,Chupinguaia,TI Tubarão/Latundê
degradacao,9,2020,Sentinel-1-2,RO,0.07,Chupinguaia,TI Tubarão/Latundê
degradacao,10,2016,Modis,RO,1.71,Chupinguaia,TI Tubarão/Latundê
degradacao,10,2020,Sentinel-1-2,MA,0.03,Amarante do Maranhão,TI Krikati
degradacao,10,2020,Sentinel-1-2,MA,0.02,Amarante do Maranhão,TI Krikati
degradacao,10,2020,Sentinel-1-2,MA,0.08,Amarante do Maranhão,TI Krikati
degradacao,10,2020,Sentinel-1-2,MA,0.06,Amarante do Maranhão,TI Krikati
degradacao,8,2011,Modis,RO,0.27,Parecis,TI Kwazá do Rio São Pedro
degradacao,7,2009,Modis,RO,0.36,Parecis,TI Kwazá do Rio São Pedro
degradacao,7,2009,Modis,RO,2.18,Parecis,TI Kwazá do Rio São Pedro
degradacao,8,2010,Modis,RO,0.09,Parecis,TI Kwazá do Rio São Pedro
degradacao,10,2020,Sentinel-1-2,MA,0.02,Sítio Novo,TI Krikati
degradacao,10,2020,Sentinel-1-2,MA,0.02,Sítio Novo,TI Krikati
degradacao,10,2020,Sentinel-1-2,MA,0.03,Sítio Novo,TI Krikati
degradacao,10,2020,Sentinel-1-2,MA,0.02,Sítio Novo,TI Krikati
degradacao,10,2020,Sentinel-1-2,MA,0.01,Amarante do Maranhão,TI Krikati
degradacao,10,2020,Sentinel-1-2,MA,0.06,Amarante do Maranhão,TI Krikati
degradacao,10,2020,Sentinel-1-2,MA,0.03,Amarante do Maranhão,TI Krikati
degradacao,9,2020,Sentinel-1-2,MA,0.02,Amarante do Maranhão,TI Krikati
degradacao,11,2019,Sentinel-1-2,MT,0.02,Juína,TI Serra Morena
degradacao,11,2019,Sentinel-1-2,MT,0.04,Juína,TI Serra Morena
degradacao,10,2020,Sentinel-1-2,MT,0.07,Juína,TI Serra Morena
degradacao,10,2020,Sentinel-1-2,MA,0.07,Sítio Novo,TI Krikati
degradacao,9,2019,Sentinel-1-2,MT,0.02,Juína,TI Serra Morena
degradacao,11,2019,Sentinel-1-2,MT,0.09,Juína,TI Serra Morena
degradacao,11,2020,Sentinel-1-2,MT,0.01,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.64,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.04,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.03,Cocalinho,TI Wedezé
degradacao,9,2018,Sentinel-1-2,AC,0.05,Cruzeiro do Sul,TI Campinas/Katukina
degradacao,11,2020,Sentinel-1-2,MT,0.61,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.23,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.06,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.04,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.04,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.04,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.08,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.33,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.11,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.03,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.05,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.19,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.05,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.04,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.15,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,1.57,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.37,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.05,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.17,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.04,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.07,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.03,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.13,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.02,Cocalinho,TI Wedezé
degradacao,11,2020,Sentinel-1-2,MT,0.04,Cocalinho,TI Wedezé
degradacao,8,2011,Modis,RO,0.27,Ji-Paraná,TI Igarapé Lourdes
degradacao,8,2011,Modis,RO,0.27,Ji-Paraná,TI Igarapé Lourdes
degradacao,8,2011,Modis,RO,0.27,Ji-Paraná,TI Igarapé Lourdes
degradacao,9,2020,Sentinel-1-2,RO,0.08,Ji-Paraná,TI Igarapé Lourdes
degradacao,8,2011,Modis,RO,0.32,Ji-Paraná,TI Igarapé Lourdes
degradacao,8,2011,Modis,RO,1.21,Ji-Paraná,TI Igarapé Lourdes
degradacao,8,2011,Modis,RO,0.38,Ji-Paraná,TI Igarapé Lourdes
degradacao,9,2018,Sentinel-1-2,AM,0.14,Canutama,TI Jacareúba/Katawixi
degradacao,11,2019,Sentinel-1-2,AM,0.31,Canutama,TI Jacareúba/Katawixi
degradacao,1,2011,Modis,AM,0.95,Canutama,TI Jacareúba/Katawixi
degradacao,12,2010,Modis,AM,0.20,Canutama,TI Jacareúba/Katawixi
degradacao,9,2020,Sentinel-1-2,RO,0.01,Ji-Paraná,TI Igarapé Lourdes
degradacao,8,2011,Modis,AM,0.03,Canutama,TI Jacareúba/Katawixi
degradacao,9,2018,Sentinel-1-2,AM,0.60,Canutama,TI Jacareúba/Katawixi
degradacao,9,2018,Sentinel-1-2,AM,0.03,Canutama,TI Jacareúba/Katawixi
degradacao,10,2015,Modis,AM,0.53,Canutama,TI Jacareúba/Katawixi
degradacao,6,2019,Sentinel-1-2,RR,0.29,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.08,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.02,Pacaraima,TI Raposa Serra do Sol
degradacao,12,2010,Modis,AM,0.21,Canutama,TI Jacareúba/Katawixi
degradacao,5,2011,Modis,AM,0.47,Canutama,TI Jacareúba/Katawixi
degradacao,5,2011,Modis,AM,0.37,Canutama,TI Jacareúba/Katawixi
degradacao,6,2019,Sentinel-1-2,RR,0.06,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.02,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.08,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.02,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.05,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.04,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.05,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.07,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.48,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.04,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.02,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.05,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.20,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.01,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.01,Pacaraima,TI Raposa Serra do Sol
degradacao,1,2020,Sentinel-1-2,MA,0.02,Fernando Falcão,TI Porquinhos dos Canela-Apãnjekra (reestudo)
degradacao,1,2020,Sentinel-1-2,MA,0.03,Fernando Falcão,TI Porquinhos dos Canela-Apãnjekra (reestudo)
degradacao,1,2020,Sentinel-1-2,MA,0.01,Fernando Falcão,TI Porquinhos dos Canela-Apãnjekra (reestudo)
degradacao,6,2019,Sentinel-1-2,RR,0.25,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.05,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.03,Pacaraima,TI Raposa Serra do Sol
degradacao,6,2019,Sentinel-1-2,RR,0.02,Pacaraima,TI Raposa Serra do Sol
degradacao,1,2020,Sentinel-1-2,MA,0.07,Fernando Falcão,TI Porquinhos dos Canela-Apãnjekra (reestudo)
degradacao,1,2020,Sentinel-1-2,MA,0.07,Fernando Falcão,TI Porquinhos dos Canela-Apãnjekra (reestudo)
degradacao,1,2020,Sentinel-1-2,MA,0.04,Fernando Falcão,TI Porquinhos dos Canela-Apãnjekra (reestudo)
degradacao,1,2020,Sentinel-1-2,MA,0.05,Fernando Falcão,TI Porquinhos dos Canela-Apãnjekra (reestudo)
degradacao,10,2020,Sentinel-1-2,MA,0.50,Fernando Falcão,TI Kanela/Memortumré
degradacao,10,2020,Sentinel-1-2,MA,0.09,Fernando Falcão,TI Porquinhos dos Canela-Apãnjekra (reestudo)
degradacao,1,2020,Sentinel-1-2,MA,0.05,Fernando Falcão,TI Porquinhos dos Canela-Apãnjekra (reestudo)
degradacao,1,2020,Sentinel-1-2,MA,0.12,Fernando Falcão,TI Porquinhos dos Canela-Apãnjekra (reestudo)
degradacao,1,2020,Sentinel-1-2,MA,0.09,Fernando Falcão,TI Porquinhos dos Canela-Apãnjekra (reestudo)
degradacao,12,2010,Modis,RO,0.11,Parecis,TI Kwazá do Rio São Pedro
degradacao,7,2011,Modis,RO,0.01,Parecis,TI Kwazá do Rio São Pedro
degradacao,4,2011,Modis,RO,2.02,Parecis,TI Kwazá do Rio São Pedro
degradacao,4,2011,Modis,RO,0.02,Parecis,TI Kwazá do Rio São Pedro
degradacao,4,2010,Modis,MT,0.43,Brasnorte,TI Irantxe
degradacao,2,2009,Modis,MT,0.54,Brasnorte,TI Irantxe
degradacao,2,2009,Modis,MT,0.22,Brasnorte,TI Irantxe
degradacao,6,2011,Modis,RO,0.05,Parecis,TI Kwazá do Rio São Pedro
degradacao,11,2020,Sentinel-1-2,MT,0.03,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.08,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.11,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.01,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.02,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.08,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.02,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.02,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.03,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.09,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.30,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.02,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.05,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.02,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.03,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.06,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.02,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.07,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.02,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.03,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.03,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.04,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.04,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.04,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.02,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.04,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.01,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,9,2017,Sentinel-1-2,MT,2.09,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.02,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.07,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.01,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,11,2020,Sentinel-1-2,MT,0.02,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,9,2017,Sentinel-1-2,MT,2.17,Canarana,TI Pimentel Barbosa
degradacao,9,2017,Sentinel-1-2,MT,175.80,Ribeirão Cascalheira,TI Pimentel Barbosa
degradacao,9,2017,Sentinel-1-2,MT,0.71,Canarana,TI Pimentel Barbosa
