sigla_uf,area_ha,categoria,ano,name,sub_class,nome,geocodigo
PA,74.6902303224,não autorizada,2017,PAC SÃO SEBASTIÃO DO TUTUÍ,ARU,Uruará,1508159
PA,40.5860326471,não autorizada,2017,PAC SÃO SEBASTIÃO DO TUTUÍ,ARU,Uruará,1508159
PA,10.3601316026,não autorizada,2017,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,19.8888046676,não autorizada,2017,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,16.6250739506,não autorizada,2017,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,31.9421700572,não autorizada,2017,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,8.94492068038,não autorizada,2017,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,16.2028311895,não autorizada,2017,PDS OURO BRANCO,COM,Uruará,1508159
PA,130.22496976,não autorizada,2017,PDS OURO BRANCO,COM,Uruará,1508159
PA,30.449034469,não autorizada,2017,PDS OURO BRANCO,COM,Uruará,1508159
PA,100.270864189,não autorizada,2017,PA ALTO PARÁ,ARU,Uruará,1508159
PA,100.270864189,não autorizada,2017,PA ALTO PARÁ,ARU,Placas,1505650
PA,60.3266474583,não autorizada,2017,PA ALTO PARÁ,ARU,Uruará,1508159
PA,60.3266474583,não autorizada,2017,PA ALTO PARÁ,ARU,Placas,1505650
PA,7.93183778769,não autorizada,2017,PA ALTO PARÁ,ARU,Uruará,1508159
PA,26.4115115764,não autorizada,2017,PDS TABOARI,COM,Trairão,1508050
PA,4.05178699956,não autorizada,2017,PA PLACAS,ARU,Placas,1505650
PA,1.86348245596,não autorizada,2017,PA PLACAS,ARU,Placas,1505650
PA,9.65154212826,não autorizada,2017,PA PLACAS,ARU,Placas,1505650
PA,20.1635410286,não autorizada,2017,PDS DIVINÓPOLIS,ARU,Rurópolis,1506195
PA,20.1635410286,não autorizada,2017,PDS DIVINÃ“POLIS,COM,Rurópolis,1506195
PA,39.8780828946,não autorizada,2017,PA CAMPO VERDE,ARU,Placas,1505650
PA,39.8780828946,não autorizada,2017,PA CAMPO VERDE,ARU,Rurópolis,1506195
PA,17.5234774641,não autorizada,2017,PA CAMPO VERDE,ARU,Placas,1505650
PA,29.2373987356,não autorizada,2017,PDS IRMÃƒ DOROTHY,COM,Uruará,1508159
PA,36.5572592112,não autorizada,2017,PDS MÃƒE MENININHA,COM,Altamira,1500602
PA,80.4822060541,não autorizada,2007,PA TAPAJÓS,ARU,Aveiro,1501006
PA,250.871546495,não autorizada,2007,PDS DIVINÃ“POLIS,COM,Rurópolis,1506195
PA,41.9100149757,não autorizada,2007,PDS DIVINÃ“POLIS,COM,Rurópolis,1506195
PA,164.499715736,não autorizada,2007,PA MOJU I E II,ARU,Placas,1505650
PA,74.4419487831,não autorizada,2007,PA MOJU I E II,ARU,Placas,1505650
PA,58.8302565351,não autorizada,2007,PA MOJU I E II,ARU,Placas,1505650
PA,53.6842576313,não autorizada,2007,PA CORTA CORDA,ARU,Santarém,1506807
PA,164.53604938,não autorizada,2007,PAE CURUÁ II,COM,Prainha,1506005
PA,164.53604938,não autorizada,2007,PAE CURUÁ II,ARU,Prainha,1506005
PA,153.766368379,não autorizada,2007,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,107.768251986,não autorizada,2007,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,128.547156008,não autorizada,2007,PA RIO CUPARI,ARU,Aveiro,1501006
PA,114.474572264,não autorizada,2007,PDS CUPARI,COM,Rurópolis,1506195
PA,15.5242957832,não autorizada,2007,PA CURUÁ-UNA,ARU,Placas,1505650
PA,90.3027536036,não autorizada,2007,PA PLACAS,ARU,Placas,1505650
PA,5.17514333517,não autorizada,2007,PA PLACAS,ARU,Placas,1505650
PA,32.4922452203,não autorizada,2007,PA PLACAS,ARU,Placas,1505650
PA,173.995446538,não autorizada,2007,PDS TERRA NOSSA,COM,Altamira,1500602
PA,1534.41476086,não autorizada,2007,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,234.328732813,não autorizada,2007,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,182.217207549,não autorizada,2007,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,182.217207549,não autorizada,2007,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,91.1957103392,não autorizada,2007,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,248.231125491,não autorizada,2007,PA PARAÍSO DO NORTE,ARU,Medicilândia,1504455
PA,140.375282105,não autorizada,2007,PA PARAÍSO DO NORTE,ARU,Medicilândia,1504455
PA,14.7581744913,não autorizada,2007,PA PARAÍSO DO NORTE,ARU,Medicilândia,1504455
PA,14.7581744913,não autorizada,2007,PDS ADEMIR FREDERICCE,COM,Medicilândia,1504455
PA,25.0782144594,não autorizada,2007,PA RIO DO PEIXE,ARU,Uruará,1508159
PA,141.998394432,não autorizada,2007,PA RIO DO PEIXE,ARU,Uruará,1508159
PA,242.940019232,não autorizada,2007,PDS HORIZONTE NOVO,COM,Porto de Moz,1505908
PA,35.263828983,não autorizada,2007,PA CANOÉ,ARU,Senador José Porfírio,1507805
PA,724.762813188,não autorizada,2007,PA CANOÉ,ARU,Anapu,1500859
PA,620.426765399,não autorizada,2007,PA CANOÉ,ARU,Anapu,1500859
PA,40.2234575617,não autorizada,2007,PA PILÃO POENTE II,ARU,Anapu,1500859
PA,169.651494349,não autorizada,2007,PA PILÃO POENTE,ARU,Anapu,1500859
PA,78.0165066965,não autorizada,2007,PA TERRA PARA PAZ,ARU,Portel,1505809
PA,588.7894301,não autorizada,2007,PA TERRA PARA PAZ,ARU,Portel,1505809
PA,144.891228646,não autorizada,2007,PDS LIBERDADE I,COM,Portel,1505809
PA,2084.66083037,não autorizada,2007,PDS LIBERDADE I,COM,Portel,1505809
PA,343.888416269,não autorizada,2007,PDS LIBERDADE I,COM,Portel,1505809
PA,1066.9686572,não autorizada,2007,PDS LIBERDADE I,COM,Portel,1505809
PA,262.39668571,não autorizada,2007,PDS LIBERDADE I,COM,Portel,1505809
PA,132.805033963,não autorizada,2007,PA RENASCER,ARU,Pacajá,1505486
PA,66.0194496654,não autorizada,2007,PA RENASCER,ARU,Pacajá,1505486
PA,123.893944934,não autorizada,2007,PA SALVADOR ALLENDE PIRATININGA,ARU,Portel,1505809
PA,123.893944934,não autorizada,2007,PA SALVADOR ALLENDE PIRATININGA,ARU,Pacajá,1505486
PA,21.4548521218,não autorizada,2007,PA VISTA ALEGRE,ARU,Pacajá,1505486
PA,29.3304606575,não autorizada,2007,PA VISTA ALEGRE,ARU,Pacajá,1505486
PA,40.5875908842,não autorizada,2007,PA BARRAGEIRA,ARU,Pacajá,1505486
PA,25.1480006672,não autorizada,2007,PA AMAPA II,ARU,Baião,1501204
PA,269.863696076,não autorizada,2007,PA RIO GELADO,ARU,Novo Repartimento,1505064
PA,97.7729636892,não autorizada,2007,PA TUERE,ARU,Novo Repartimento,1505064
PA,140.020017145,não autorizada,2007,PA TUERE,ARU,Novo Repartimento,1505064
PA,49.4719303211,não autorizada,2007,PA TUERE,ARU,Novo Repartimento,1505064
PA,43.4123162779,não autorizada,2007,PA TUERE,ARU,Novo Repartimento,1505064
PA,81.7579555998,não autorizada,2007,PA TUERE,ARU,Novo Repartimento,1505064
PA,98.410113702,não autorizada,2007,PA PAJEÚ,ARU,Novo Repartimento,1505064
PA,181.838705242,não autorizada,2007,PA JOVENCRELANDIA I E II,ARU,Itupiranga,1503705
PA,71.670408236,não autorizada,2007,PA RIO DA ESQUERDA,ARU,Itupiranga,1503705
PA,512.269729693,não autorizada,2007,PA LIMEIRA,ARU,Itupiranga,1503705
PA,27.448712408,não autorizada,2007,NOSSA SENHORA  DO LIVRAMENTO,QL,Igarapé-Açu,1503200
PA,757.551001808,não autorizada,2007,BORBA GATO,COM,Tailândia,1507953
PA,757.551001808,não autorizada,2007,PE BORBA GATO,ARU,Tailândia,1507953
PA,71.6681433129,não autorizada,2007,BORBA GATO,COM,Tailândia,1507953
PA,156.874389428,não autorizada,2007,BORBA GATO,COM,Tailândia,1507953
PA,156.874389428,não autorizada,2007,PE BORBA GATO,ARU,Tailândia,1507953
PA,84.0100900258,não autorizada,2007,PAE PRAIALTA PIRANHEIRA,ARU,Nova Ipixuna,1504976
PA,84.0100900258,não autorizada,2007,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,30.8211798206,não autorizada,2007,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,40.6790709922,não autorizada,2007,PAE PRAIALTA PIRANHEIRA,ARU,Nova Ipixuna,1504976
PA,40.6790709922,não autorizada,2007,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,48.9454538605,não autorizada,2007,PAE PRAIALTA PIRANHEIRA,ARU,Nova Ipixuna,1504976
PA,48.9454538605,não autorizada,2007,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,80.1011333833,não autorizada,2007,PAE PRAIALTA PIRANHEIRA,ARU,Nova Ipixuna,1504976
PA,80.1011333833,não autorizada,2007,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,24.6301539138,não autorizada,2007,PAE PRAIALTA PIRANHEIRA,ARU,Nova Ipixuna,1504976
PA,24.6301539138,não autorizada,2007,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,210.930839341,não autorizada,2007,PA SANTA PAULA,ARU,Goianésia do Pará,1503093
PA,132.133817757,não autorizada,2007,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,99.5997894141,não autorizada,2007,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,634.999277464,não autorizada,2007,PA MANTENHA,ARU,Rondon do Pará,1506187
PA,106.748654198,não autorizada,2007,PA RAINHA DA PAZ,ARU,Rondon do Pará,1506187
PA,472.822469033,não autorizada,2007,CAMPO DOURADO,COM,Rondon do Pará,1506187
PA,84.5051290023,não autorizada,2007,CAMPO DOURADO,COM,Rondon do Pará,1506187
PA,51.8039605978,não autorizada,2007,PA ZUMBI DOS PALMARES,ARU,Pacajá,1505486
PA,65.5694558722,não autorizada,2009,PA CIDAPAR 1ª PARTE,ARU,Cachoeira do Piriá,1501956
PA,57.6677301833,não autorizada,2009,PA CIDAPAR 1ª PARTE,ARU,Cachoeira do Piriá,1501956
PA,26.5723767839,não autorizada,2009,PA CIDAPAR 1ª PARTE,ARU,Cachoeira do Piriá,1501956
PA,45.7239540236,não autorizada,2009,PA CIDAPAR 1ª PARTE,ARU,Cachoeira do Piriá,1501956
PA,90.2637300226,não autorizada,2009,PA CAMAPUÃ,ARU,Paragominas,1505502
PA,551.295710341,não autorizada,2009,PA PARAGONORTE,ARU,Paragominas,1505502
PA,44.5534470949,não autorizada,2009,PA CIDAPAR 1ª PARTE,ARU,Viseu,1508308
PA,20.1676470469,não autorizada,2009,PA CIDAPAR 1ª PARTE,ARU,Cachoeira do Piriá,1501956
PA,11.7122595185,não autorizada,2009,PA CIDAPAR 1ª PARTE,ARU,Cachoeira do Piriá,1501956
PA,5.16128099441,não autorizada,2009,PA CIDAPAR 1ª PARTE,ARU,Cachoeira do Piriá,1501956
PA,13.1569666765,não autorizada,2009,PAE ILHA XIPAIÁ,COM,Cachoeira do Arari,1502004
PA,8.187136089,não autorizada,2009,PAE ILHA DAS ONÃ‡AS,COM,Barcarena,1501303
PA,17.9262360367,não autorizada,2009,PA MARAVILHA,ARU,Moju,1504703
PA,15.4625834038,não autorizada,2009,PA CALMARIA I,ARU,Acará,1500206
PA,31.615211686,não autorizada,2009,PINDORAMA,COM,Tailândia,1507953
PA,53.9988157368,não autorizada,2009,PINDORAMA,COM,Tailândia,1507953
PA,7.22548713823,não autorizada,2009,PINDORAMA,COM,Tailândia,1507953
PA,21.6465952093,não autorizada,2009,PA TROPICÁLIA,ARU,Tomé-Açu,1508001
PA,17.9022326965,não autorizada,2009,PA DIAMANTINA II,ARU,Ipixuna do Pará,1503457
PA,17.7482160997,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,ARU,Nova Ipixuna,1504976
PA,17.7482160997,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,12.2249270553,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,26.641451804,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,ARU,Nova Ipixuna,1504976
PA,26.641451804,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,31.4006105071,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,ARU,Nova Ipixuna,1504976
PA,31.4006105071,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,16.4554597116,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,9.56704365822,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,ARU,Nova Ipixuna,1504976
PA,9.56704365822,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,4.26608156302,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,15.3297444335,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,ARU,Nova Ipixuna,1504976
PA,15.3297444335,não autorizada,2009,PAE PRAIALTA PIRANHEIRA,COM,Nova Ipixuna,1504976
PA,30.3700409666,não autorizada,2009,PA JACUNDA,ARU,Jacundá,1503804
PA,22.1452245054,não autorizada,2009,PA JACUNDA,ARU,Jacundá,1503804
PA,16.1467294619,não autorizada,2009,PA JACUNDA,ARU,Jacundá,1503804
PA,22.343157866,não autorizada,2009,PA ANTONIO NONATO,ARU,Goianésia do Pará,1503093
PA,342.655807215,não autorizada,2009,PA SANTA PAULA,ARU,Goianésia do Pará,1503093
PA,11.8572312901,não autorizada,2009,PA SANTA PAULA,ARU,Goianésia do Pará,1503093
PA,127.374321824,não autorizada,2009,PA SANTA PAULA,ARU,Goianésia do Pará,1503093
PA,140.109162591,não autorizada,2009,PA SAO SEBASTIAO,ARU,Goianésia do Pará,1503093
PA,138.82080394,não autorizada,2009,PA SAO SEBASTIAO,ARU,Goianésia do Pará,1503093
PA,2.08594130693,não autorizada,2009,PA SAO SEBASTIAO,ARU,Goianésia do Pará,1503093
PA,4.95001415704,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,2.88680984029,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,28.7810112331,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,11.6736301798,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,54.3026795712,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,3.50232584568,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,49.6702649105,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,35.9329395084,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,24.4853804952,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,140.51089002,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,9.70542079097,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,15.2962317555,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,20.4176224756,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,20.9121302597,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,50.5183056804,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,9.33965422289,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,15.9421619951,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,6.88615697295,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,10.2625712027,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,5.22546869023,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,7.69558460788,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,27.1201558782,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,5.67468048954,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,3.52735106869,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,13.2974092882,não autorizada,2009,PA ARARANDEUA,ARU,Goianésia do Pará,1503093
PA,68.1642649751,não autorizada,2009,PA BOM JESUS,ARU,Rondon do Pará,1506187
PA,6.42411993102,não autorizada,2009,PA BOM JESUS,ARU,Rondon do Pará,1506187
PA,7.76220099262,não autorizada,2009,PA BOM JESUS,ARU,Rondon do Pará,1506187
PA,20.1920369614,não autorizada,2009,PA BOM JESUS,ARU,Rondon do Pará,1506187
PA,17.1562558141,não autorizada,2009,PA IRMÃ DOROTY,ARU,Rondon do Pará,1506187
PA,41.2451757904,não autorizada,2009,PA IRMÃ DOROTY,ARU,Rondon do Pará,1506187
PA,183.698590509,não autorizada,2009,PA IRMÃ DOROTY,ARU,Rondon do Pará,1506187
PA,82.787777177,não autorizada,2009,PA GAVIÃO,ARU,Rondon do Pará,1506187
PA,35.6907746667,não autorizada,2009,PA RIO DAS CRUZES,ARU,Paragominas,1505502
PA,463.790270541,não autorizada,2009,PA ÁGUIA,ARU,Paragominas,1505502
PA,11.5425110879,não autorizada,2009,PA ÁGUIA,ARU,Paragominas,1505502
PA,39.8146585003,não autorizada,2009,PA ÁGUIA,ARU,Paragominas,1505502
PA,10.0118157907,não autorizada,2009,PA ÁGUIA,ARU,Ulianópolis,1508126
PA,4.05021979347,não autorizada,2009,PA ÁGUIA,ARU,Ulianópolis,1508126
PA,2.07984832079,não autorizada,2009,PA ÁGUIA,ARU,Ulianópolis,1508126
PA,122.206962804,não autorizada,2009,PA ALTO BONITO,ARU,Dom Eliseu,1502939
PA,18.4740507988,não autorizada,2009,PA ÁGUA BRANCA,ARU,Dom Eliseu,1502939
PA,18.4740507988,não autorizada,2009,PA ÁGUA BRANCA,ARU,Rondon do Pará,1506187
PA,77.2664422984,não autorizada,2009,PA ÁGUA BRANCA,ARU,Dom Eliseu,1502939
PA,77.2664422984,não autorizada,2009,PA ÁGUA BRANCA,ARU,Rondon do Pará,1506187
PA,87.0212819528,não autorizada,2009,PA ÁGUA BRANCA,ARU,Rondon do Pará,1506187
PA,32.3992598074,não autorizada,2009,PA ÁGUA BRANCA,ARU,Rondon do Pará,1506187
PA,4.37727464012,não autorizada,2009,PA ÁGUA BRANCA,ARU,Dom Eliseu,1502939
PA,4.37727464012,não autorizada,2009,PA ÁGUA BRANCA,ARU,Rondon do Pará,1506187
PA,24.1546567445,não autorizada,2009,PA ÁGUA BRANCA,ARU,Rondon do Pará,1506187
PA,97.5186537279,não autorizada,2009,PA ÁGUA BRANCA,ARU,Rondon do Pará,1506187
PA,29.1577103517,não autorizada,2009,PA ÁGUA BRANCA,ARU,Rondon do Pará,1506187
PA,4.40282606782,não autorizada,2009,PA ÁGUA BRANCA,ARU,Rondon do Pará,1506187
PA,9.73216607477,não autorizada,2009,PA ÁGUA BRANCA,ARU,Rondon do Pará,1506187
PA,83.1732970306,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,24.3431448482,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,49.5757621076,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,34.8190524967,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,10.6748541353,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,22.7456180941,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,19.047719077,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,6.59126883195,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,2.35840885446,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,35.5675208847,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,34.8344300692,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,4.23292278024,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,5.40654350438,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,150.073788681,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,19.9431186735,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,41.2315607755,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,11.0523325655,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,172.55285519,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,30.8488784672,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,26.0222272287,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,2.94952561099,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,52.9930984757,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,161.143962498,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,9.75486760801,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,14.3755836281,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,86.3772682969,não autorizada,2009,PDS LIBERDADE I,COM,Portel,1505809
PA,18.3234547457,não autorizada,2009,"IGARAPE PRETO, BAIXINHA, PANPELONIA, TEOFILO",QL,Bagre,1501105
PA,103.863866718,não autorizada,2009,PA SOL NASCENTE,ARU,Pacajá,1505486
PA,75.0048616046,não autorizada,2009,PA SOL NASCENTE,ARU,Pacajá,1505486
PA,24.0673981979,não autorizada,2009,PA SOL NASCENTE,ARU,Pacajá,1505486
PA,24.0673981979,não autorizada,2009,PA MONTES BELOS,ARU,Pacajá,1505486
PA,7.80298466581,não autorizada,2009,PA SOL NASCENTE,ARU,Pacajá,1505486
PA,10.389014179,não autorizada,2009,PA BOM FUTURO,ARU,Pacajá,1505486
PA,44.7105608652,não autorizada,2009,PA SOL NASCENTE,ARU,Pacajá,1505486
PA,5.88954739727,não autorizada,2009,PA SOL NASCENTE,ARU,Pacajá,1505486
PA,34.5228236934,não autorizada,2009,PA SOL NASCENTE,ARU,Pacajá,1505486
PA,7.70950337754,não autorizada,2009,PA BARRAGEIRA,ARU,Pacajá,1505486
PA,12.4819925768,não autorizada,2009,PA CHICO MENDES II,ARU,Pacajá,1505486
PA,5.04372596157,não autorizada,2009,PAE ILHA GRANDE DE VISEU,COM,Mocajuba,1504604
PA,47.5389675278,não autorizada,2009,PA ANGELIN,ARU,Baião,1501204
PA,4.14701431132,não autorizada,2009,PA ANGELIN,ARU,Baião,1501204
PA,5.75349921889,não autorizada,2009,PA ANGELIN,ARU,Baião,1501204
PA,8.54420866077,não autorizada,2009,PA ANGELIN,ARU,Baião,1501204
PA,17.0574429169,não autorizada,2009,PA ANGELIN,ARU,Baião,1501204
PA,23.0359142467,não autorizada,2009,PA ANGELIN,ARU,Baião,1501204
PA,16.3568062,não autorizada,2009,PA ANGELIN,ARU,Baião,1501204
PA,18.1010195859,não autorizada,2009,PA ANGELIN,ARU,Baião,1501204
PA,14.118842354,não autorizada,2009,PA VALE DO MOJU,ARU,Moju,1504703
PA,2.57575817934,não autorizada,2009,PA VALE DO MOJU,ARU,Moju,1504703
PA,59.2361832994,não autorizada,2009,PA MARAVILHA,ARU,Moju,1504703
PA,7.18943670701,não autorizada,2009,MAJARI I,COM,Porto de Moz,1505908
PA,183.860027238,não autorizada,2009,PAC NOVA UNIÃO,ARU,Uruará,1508159
PA,183.860027238,não autorizada,2009,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,239.10189653,não autorizada,2009,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,115.887322083,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,115.887322083,não autorizada,2009,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,27.8495779407,não autorizada,2009,PAC OURO BRANCO II,ARU,Uruará,1508159
PA,14.3396860128,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,60.7107355857,não autorizada,2009,PDS OURO BRANCO,COM,Uruará,1508159
PA,14.2515375298,não autorizada,2009,PDS OURO BRANCO,COM,Uruará,1508159
PA,25.5601658165,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,30.4910751268,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,7.59390354354,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,374.272781189,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,106.614997627,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,11.1531755811,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,19.5791138958,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,18.509000528,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,451.887013665,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,9.72364052148,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,97.8991203515,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,27.5609445447,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,6.83680358981,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,62.1732294358,não autorizada,2009,PA PARAÍSO DO NORTE,ARU,Medicilândia,1504455
PA,97.4576996705,não autorizada,2009,PA RIO DO PEIXE,ARU,Uruará,1508159
PA,121.32550672,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,23.5733681027,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,31.0927184123,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,4.67739639498,não autorizada,2009,PAC OURO BRANCO I,ARU,Uruará,1508159
PA,9.02894438982,não autorizada,2009,PA UIRAPURU,ARU,Uruará,1508159
PA,5.638139613,não autorizada,2009,PA UIRAPURU,ARU,Uruará,1508159
PA,166.882035295,não autorizada,2009,PAE CURUÁ II,COM,Prainha,1506005
PA,15.8923876005,não autorizada,2009,PAE CURUÁ II,COM,Prainha,1506005
PA,72.9455396141,não autorizada,2009,PAE CURUÁ II,COM,Prainha,1506005
PA,55.5373203352,não autorizada,2009,PA CORTA CORDA,ARU,Santarém,1506807
PA,31.5254952613,não autorizada,2009,PA CORTA CORDA,ARU,Santarém,1506807
PA,19.6439543475,não autorizada,2009,PA CORTA CORDA,ARU,Santarém,1506807
PA,2.72644593574,não autorizada,2009,PA CORTA CORDA,ARU,Santarém,1506807
PA,64.0427080626,não autorizada,2009,PA CORTA CORDA,ARU,Santarém,1506807
PA,14.5123851998,não autorizada,2009,PA CORTA CORDA,ARU,Santarém,1506807
PA,4.50711800591,não autorizada,2009,PA CORTA CORDA,ARU,Santarém,1506807
PA,5.93085268994,não autorizada,2009,PA CORTA CORDA,ARU,Santarém,1506807
PA,34.2794803054,não autorizada,2009,PA CORTA CORDA,ARU,Santarém,1506807
PA,62.4262141622,não autorizada,2009,PA CORTA CORDA,ARU,Santarém,1506807
PA,6.41390709189,não autorizada,2009,PA CORTA CORDA,ARU,Santarém,1506807
PA,52.8721569251,não autorizada,2009,PDS RENASCER II,COM,Santarém,1506807
